date/time,type,pid,description,quantity,fulfilment,product sales,postage credits,selling fees,fbsp fees,total
15 Jul 2021 15:09:20 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 16:17:34 UTC,Order,9D-VHU2-T9T4,Roger Daltrey: Thanks a lot Mr Kibblewhite: My Story,1,Partner,10.75,1,-2.64,-1.77,6.34
15 Jul 2021 16:37:36 UTC,Order,QN-LC81-9XNU,Ugly: The Aesthetics of Everything,1,Partner,9.97,0,-2.53,-2.66,4.78
15 Jul 2021 16:41:16 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 18:29:19 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 19:26:31 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 20:32:42 UTC,Order,4I-N6LM-YLBL,The New Philistines (Provocations),1,Partner,7.36,0,-2.13,-1.66,3.57
15 Jul 2021 20:41:31 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,4.49,0,-1.23,-1.77,1.49
15 Jul 2021 21:33:01 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 21:52:31 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 22:35:14 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 23:17:38 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
15 Jul 2021 23:34:23 UTC,Order,SA-48T1-BBP9,Heads Up: My Life Story,1,Partner,10.97,0,-2.68,-2.21,6.08
15 Jul 2021 23:47:20 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Adult Coloring Book,1,Partner,8.33,0,-2.27,-1.77,4.29
16 Jul 2021 00:29:01 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,5.99,0,-1.92,-1.77,2.3
16 Jul 2021 00:34:10 UTC,Order,P4-NVKG-QKOQ,Der Kapitan: U-Boat Ace Hans Rose,1,Partner,12.5,0,-2.91,-2.21,7.38
16 Jul 2021 00:38:41 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
16 Jul 2021 02:22:05 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,4.49,0,-1.23,-1.77,1.49
16 Jul 2021 02:55:22 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,5.99,0,-1.92,-1.77,2.3
16 Jul 2021 03:03:15 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
16 Jul 2021 12:56:30 UTC,Order,XS-SPAU-IT37,The Lunchbox Book: More than 90 Easy Recipes for a Delicious Break,1,Partner,7.99,0,-2.22,-2.21,3.56
16 Jul 2021 14:45:00 UTC,Order,P6-FH1Z-0MUR,Chickens,1,Partner,14.79,0,-3.26,-2.21,9.32
16 Jul 2021 15:39:41 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,4.75,0,-1.24,-1.66,1.85
16 Jul 2021 16:16:41 UTC,Order,JC-82FJ-F1Z4,Wembley Speedway: The Pre-War Years,1,Partner,7.19,0,-2.1,-1.77,3.32
16 Jul 2021 16:26:46 UTC,Order,TH-1XVL-CFW8,Punch & Judy Politics: An Insiders' Guide to Prime Minister's Questions,1,Partner,6.99,0,-2.07,-2.21,2.71
16 Jul 2021 16:34:44 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Adult Coloring Book,1,Partner,8.33,0,-2.27,-1.77,4.29
16 Jul 2021 17:02:27 UTC,Order,R5-HWOE-DRVJ,The Wind in My Hair: My Fight for Freedom in Modern Iran,1,Partner,7.1,0,-2.09,-2.21,2.8
16 Jul 2021 21:47:04 UTC,Order,LH-5B6V-NU6U,MOZ,1,Partner,11.63,0,-2.78,-2.21,6.64
16 Jul 2021 22:51:22 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
16 Jul 2021 23:07:23 UTC,Order,CS-V5YC-ARMP,Leyton Orient FC (Men Who Made),1,Partner,15.78,0,-3.41,-2.66,9.71
16 Jul 2021 23:16:55 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,5.48,0,-1.84,-2.21,1.43
17 Jul 2021 00:36:29 UTC,Order,4C-5S56-WR8Z,"King John: Treachery, Tyranny and the Road to Magna Carta",1,Partner,9.99,0,-2.53,-2.21,5.25
17 Jul 2021 02:38:56 UTC,Order,LM-QINW-V05Y,"""Life on Mars""",1,Partner,6.47,3.99,-1.99,-5.53,2.94
17 Jul 2021 12:20:15 UTC,Order,TH-1XVL-CFW8,Punch & Judy Politics: An Insiders' Guide to Prime Minister's Questions,1,Partner,6.99,0,-2.07,-2.21,2.71
17 Jul 2021 12:37:34 UTC,Order,J2-CZLA-3U4U,"20 Ways to Draw a Doodle and 44 Other Zigzags, Hearts, Spirals, and Teardrops: A Sketchbook for Artists, Designers, and Doodlers",1,Partner,8.08,0,-2.24,-1.77,4.07
17 Jul 2021 12:50:19 UTC,Order,A4-F7U4-DYOT,The Diabetes Weight-Loss Cookbook: A life-changing diet to prevent and reverse type 2 diabetes,1,Partner,10,2.99,-2.53,-2.21,5.26
17 Jul 2021 15:01:21 UTC,Order,A4-F7U4-DYOT,The Diabetes Weight-Loss Cookbook: A life-changing diet to prevent and reverse type 2 diabetes,1,Partner,10,0,-2.53,-2.21,5.26
17 Jul 2021 16:35:22 UTC,Order,P3-TCTN-X358,The Secret Pleasures of Menopause,1,Partner,8.79,0.74,-2.34,-1.66,4.79
17 Jul 2021 22:35:06 UTC,Order,SW-3OLN-BU75,The Story of World War One,1,Partner,5.93,0,-1.91,-1.66,2.36
17 Jul 2021 22:51:37 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
17 Jul 2021 23:11:16 UTC,Order,P6-FH1Z-0MUR,Chickens,1,Partner,14.79,0,-3.26,-2.21,9.32
17 Jul 2021 23:36:42 UTC,Order,R5-HWOE-DRVJ,The Wind in My Hair: My Fight for Freedom in Modern Iran,1,Partner,7.1,0,-2.09,-2.21,2.8
18 Jul 2021 00:12:26 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
18 Jul 2021 00:21:08 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.29,0.12,-2.12,-1.77,3.4
18 Jul 2021 01:09:12 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
18 Jul 2021 01:40:00 UTC,Order,TH-1XVL-CFW8,Punch & Judy Politics: An Insiders' Guide to Prime Minister's Questions,1,Partner,6.99,0,-2.07,-2.21,2.71
18 Jul 2021 02:06:23 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.29,0,-2.12,-1.77,3.4
18 Jul 2021 03:35:09 UTC,Order,A4-F7U4-DYOT,The Diabetes Weight-Loss Cookbook: A life-changing diet to prevent and reverse type 2 diabetes,1,Partner,10,0,-2.53,-2.21,5.26
18 Jul 2021 09:07:24 UTC,Order,LB-RM05-O49B,Dead Set (Di January David),1,Seller,5.97,0,-1.91,0,4.06
18 Jul 2021 09:07:42 UTC,Order,XL-GVBU-ATLX,Harry Potter: Page to Screen,1,Seller,15.32,0,-3.34,0,11.98
18 Jul 2021 09:07:51 UTC,Order,EI-RSNX-VCLC,Easy Cook: Express: Over 100 Quick Recipes for Busy People (Easy Cook Cookbook),1,Seller,8.99,0,-2.38,0,6.61
18 Jul 2021 09:08:13 UTC,Order,RQ-SC7R-Y0OR,First Knits: 20 Irresistible Hand Knits for Babies,1,Seller,7.99,0,-2.22,0,5.77
18 Jul 2021 12:41:39 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0.5,-1.91,-2.21,1.82
18 Jul 2021 12:58:40 UTC,Order,A4-F7U4-DYOT,The Diabetes Weight-Loss Cookbook: A life-changing diet to prevent and reverse type 2 diabetes,1,Partner,10,0,-2.53,-2.21,5.26
18 Jul 2021 13:34:23 UTC,Order,VD-NNEY-XQP6,The Science of Love,1,Partner,7.99,0,-2.22,-1.77,4
18 Jul 2021 14:47:30 UTC,Order,QN-LC81-9XNU,Ugly: The Aesthetics of Everything,1,Partner,9.97,0,-2.53,-2.66,4.78
18 Jul 2021 16:17:44 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,4.49,0,-1.23,-1.77,1.49
18 Jul 2021 16:36:25 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
18 Jul 2021 19:02:26 UTC,Order,WZ-B1RX-DH91,Images of the Past: Coal Mine Disasters in the Modern Era c. 1900 - 1980,1,Partner,7.75,0,-2.19,-2.21,3.35
18 Jul 2021 19:12:06 UTC,Order,OT-OZRK-E865,Birmingham's Front Line: True Police Stories,1,Partner,7.15,1.99,-2.09,-3.43,3.62
18 Jul 2021 20:28:46 UTC,Order,TH-1XVL-CFW8,Punch & Judy Politics: An Insiders' Guide to Prime Minister's Questions,1,Partner,6.99,0,-2.07,-2.21,2.71
18 Jul 2021 20:29:14 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Adult Coloring Book,1,Partner,8.33,0,-2.27,-1.77,4.29
18 Jul 2021 20:48:03 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
18 Jul 2021 21:08:40 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.29,0,-2.12,-1.77,3.4
18 Jul 2021 22:05:05 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,6.89,0,-2.05,-2.21,2.63
18 Jul 2021 22:52:23 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,6.89,0,-2.05,-2.21,2.63
18 Jul 2021 23:39:01 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
18 Jul 2021 23:40:48 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
19 Jul 2021 00:51:10 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.29,0,-2.12,-1.77,3.4
19 Jul 2021 01:12:23 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,5.99,0,-1.92,-1.77,2.3
19 Jul 2021 01:45:11 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,6.89,0,-2.05,-2.21,2.63
19 Jul 2021 04:22:45 UTC,Order,M5-4VXB-VS2S,Island Gardens: Havens of Beauty Around the British Isles,1,Partner,12.71,2.99,-2.94,-2.66,7.11
19 Jul 2021 07:22:43 UTC,Order,CB-DELN-0CGJ,Greasepaint and Cordite: How ENSA Entertained the Troops During World War II,1,Seller,6.47,0,-1.99,0,4.48
19 Jul 2021 15:07:36 UTC,Order,5M-N9ZH-7LBI,Pitch Black: The Story of Black British Footballers,1,Partner,6,0,-1.92,-2.21,1.87
19 Jul 2021 15:08:32 UTC,Order,4C-5S56-WR8Z,"King John: Treachery, Tyranny and the Road to Magna Carta",1,Partner,9.99,0,-2.53,-2.21,5.25
19 Jul 2021 17:59:55 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
19 Jul 2021 19:36:55 UTC,Order,A4-F7U4-DYOT,The Diabetes Weight-Loss Cookbook: A life-changing diet to prevent and reverse type 2 diabetes,1,Partner,10,0,-2.53,-2.21,5.26
19 Jul 2021 20:16:50 UTC,Order,3O-C06T-JUF7,Shed Decor: How to Decorate and Furnish your Favourite Garden Room,1,Partner,10.99,0,-2.68,-2.66,5.65
19 Jul 2021 21:40:13 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
19 Jul 2021 23:36:10 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,3.99,-1.91,-5.53,2.49
19 Jul 2021 23:59:13 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,5.99,0,-1.92,-1.77,2.3
20 Jul 2021 01:41:30 UTC,Order,4C-5S56-WR8Z,"King John: Treachery, Tyranny and the Road to Magna Carta",1,Partner,9.99,0.39,-2.53,-2.53,5.32
20 Jul 2021 02:23:39 UTC,Order,RU-YV5B-LOJP,Tiny Histories: Trivial events and trifling decisions that changed British history,1,Partner,5.99,0,-1.92,-2.21,1.86
20 Jul 2021 07:31:38 UTC,Order,P4-55QT-R0VD,The Pasta Machine Cookbook: 100 Simple and Successful Home Pasta Making Recipes,1,Partner,7.99,0,-2.22,-2.21,3.56
20 Jul 2021 07:37:52 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
20 Jul 2021 09:54:44 UTC,Order,30-5OTB-DPLA,Practical Textiles Techniques,1,Seller,10.5,0,-2.61,0,7.89
20 Jul 2021 09:55:12 UTC,Order,RQ-SC7R-Y0OR,First Knits: 20 Irresistible Hand Knits for Babies,1,Seller,7.99,0,-2.22,0,5.77
20 Jul 2021 09:55:22 UTC,Order,RQ-SC7R-Y0OR,First Knits: 20 Irresistible Hand Knits for Babies,1,Seller,7.99,0,-2.22,0,5.77
20 Jul 2021 09:55:28 UTC,Order,RQ-SC7R-Y0OR,First Knits: 20 Irresistible Hand Knits for Babies,1,Seller,7.99,0,-2.22,0,5.77
20 Jul 2021 09:55:47 UTC,Order,NS-UY11-23CF,War And Peas: 1,2,Seller,9.96,0,-2.5,0,7.46
20 Jul 2021 10:31:53 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,2,-1.91,-3.88,2.15
20 Jul 2021 10:33:57 UTC,Order,CS-V5YC-ARMP,Leyton Orient FC (Men Who Made),1,Partner,15.78,0,-3.41,-2.66,9.71
20 Jul 2021 14:09:13 UTC,Order,A4-F7U4-DYOT,The Diabetes Weight-Loss Cookbook: A life-changing diet to prevent and reverse type 2 diabetes,1,Partner,10,0,-2.53,-2.21,5.26
20 Jul 2021 16:43:24 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
20 Jul 2021 19:11:24 UTC,Order,P4-55QT-R0VD,The Pasta Machine Cookbook: 100 Simple and Successful Home Pasta Making Recipes,1,Partner,7.99,0,-2.22,-2.21,3.56
20 Jul 2021 19:14:31 UTC,Order,M4-VQ1H-X7DO,Ice Kitchen: Poptails: 50 sensationally intoxicating cocktail lollies,1,Partner,11.99,0,-2.83,-2.21,6.95
20 Jul 2021 19:44:05 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
20 Jul 2021 20:02:32 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
20 Jul 2021 22:33:14 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
20 Jul 2021 22:49:13 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,5.48,0,-1.84,-2.21,1.43
20 Jul 2021 23:37:24 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
20 Jul 2021 23:56:29 UTC,Order,T8-L45Q-V32V,The Odd Couple: The curious friendship between Kingsley Amis and Philip Larkin,1,Partner,6.95,0,-2.06,-2.21,2.68
21 Jul 2021 01:00:37 UTC,Order,MO-1W3M-D31C,"Aromatherapy Garden, The: Growing Fragrant Plants for Happiness and Well-Being",1,Partner,5.99,0,-1.92,-2.21,1.86
21 Jul 2021 01:43:12 UTC,Order,HE-8QGY-OBF8,Narcomania: How Britain Got Hooked On Drugs,1,Partner,6.99,0,-2.07,-1.66,3.26
21 Jul 2021 02:16:31 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
21 Jul 2021 11:41:46 UTC,Order,3O-C06T-JUF7,Shed Decor: How to Decorate and Furnish your Favourite Garden Room,1,Partner,10.99,0,-2.68,-2.66,5.65
21 Jul 2021 12:04:27 UTC,Order,Q5-0MJE-NS2H,100 Facts Endangered Animals - Bitesized Facts & Awesome Images to Support KS2 Learning,1,Partner,5.62,0,-1.86,-1.77,1.99
21 Jul 2021 12:33:03 UTC,Order,HU-FTB7-LUST,Sometimes...,1,Partner,12.99,0,-2.99,-1.77,8.23
21 Jul 2021 12:38:08 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Adult Coloring Book,1,Partner,8.33,0,-2.27,-1.77,4.29
21 Jul 2021 13:49:06 UTC,Order,D3-FPFB-8BLJ,Vengeful,1,Seller,6.63,0,-2.01,0,4.62
21 Jul 2021 16:28:13 UTC,Order,LM-QINW-V05Y,"""Life on Mars""",1,Partner,6.47,0,-1.99,-2.21,2.27
21 Jul 2021 20:27:07 UTC,Order,08-C5GO-A8HN,"RAF100 Cookbook: 100 Recipes, 100 Countries, 100 Years",1,Partner,10.99,0,-2.68,-2.66,5.65
21 Jul 2021 21:19:06 UTC,Order,XR-669I-IDBK,Henry Cecil: Trainer of Genius,1,Partner,6.18,0,-1.95,-2.21,2.02
21 Jul 2021 22:04:53 UTC,Order,XR-669I-IDBK,Henry Cecil: Trainer of Genius,1,Partner,6.18,1.49,-1.95,-2.21,2.02
21 Jul 2021 23:23:04 UTC,Order,N0-LVRZ-ASBU,The Guardian Columns,1,Partner,7.19,0,-2.1,-1.77,3.32
21 Jul 2021 23:42:14 UTC,Order,R5-HWOE-DRVJ,The Wind in My Hair: My Fight for Freedom in Modern Iran,1,Partner,7.1,0,-2.09,-2.21,2.8
22 Jul 2021 00:11:08 UTC,Order,E8-NDD2-JUGA,Urban Rambles: 20 Glorious Walks Through English Cities,1,Partner,10.3,0,-2.58,-2.21,5.51
22 Jul 2021 00:38:47 UTC,Order,TH-1XVL-CFW8,Punch & Judy Politics: An Insiders' Guide to Prime Minister's Questions,1,Partner,6.99,0,-2.07,-2.21,2.71
22 Jul 2021 00:46:20 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
22 Jul 2021 00:49:16 UTC,Order,QN-LC81-9XNU,Ugly: The Aesthetics of Everything,1,Partner,9.97,0.75,-2.53,-2.66,4.78
22 Jul 2021 01:20:06 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,5.99,0,-1.92,-1.77,2.3
22 Jul 2021 01:41:08 UTC,Order,08-60JE-IFFJ,The Princess Matilda Comes Home,1,Partner,6.99,0,-2.07,-1.77,3.15
22 Jul 2021 03:40:13 UTC,Order,WT-SXG8-9W2E,Confessions of a Showman: My Life in the Circus,1,Partner,7.69,0,-2.18,-1.77,3.74
22 Jul 2021 04:36:46 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
22 Jul 2021 13:25:48 UTC,Order,KS-3Y11-14IY,Runner: A short story about a long run,1,Partner,7.49,0,-2.15,-2.21,3.13
22 Jul 2021 16:07:44 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
22 Jul 2021 16:41:25 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
22 Jul 2021 16:42:57 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.54,1.49,-2,-1.77,2.77
22 Jul 2021 18:02:00 UTC,Order,E8-NDD2-JUGA,Urban Rambles: 20 Glorious Walks Through English Cities,1,Partner,10.3,0,-2.58,-2.21,5.51
22 Jul 2021 19:44:55 UTC,Order,XR-669I-IDBK,Henry Cecil: Trainer of Genius,1,Partner,6.18,0,-1.95,-2.21,2.02
22 Jul 2021 21:34:57 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
22 Jul 2021 23:26:41 UTC,Order,JB-7TJP-3OYC,Glory Glory!,1,Partner,5.48,0,-1.84,-2.21,1.43
22 Jul 2021 23:40:19 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,10.78,2.99,-2.65,-2.21,5.92
23 Jul 2021 00:33:51 UTC,Order,EH-YDCT-7B16,How to Be a Government Whip,1,Partner,6.99,0,-2.07,-1.77,3.15
23 Jul 2021 00:48:59 UTC,Order,P4-55QT-R0VD,The Pasta Machine Cookbook: 100 Simple and Successful Home Pasta Making Recipes,1,Partner,7.99,1.49,-2.22,-2.21,3.56
23 Jul 2021 00:50:15 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.29,0,-2.12,-1.77,3.4
23 Jul 2021 01:00:28 UTC,Order,4I-N6LM-YLBL,The New Philistines (Provocations),1,Partner,7.36,0,-2.13,-1.66,3.57
23 Jul 2021 04:36:01 UTC,Order,L4-13UO-8GRZ,"The Beatles in America: The Stories, The Scene, 50 Years On",1,Partner,19.99,0,-4.06,-2.66,13.27
23 Jul 2021 06:41:13 UTC,Order,30-5OTB-DPLA,Practical Textiles Techniques,1,Seller,10.5,0,-2.61,0,7.89
23 Jul 2021 10:12:33 UTC,Order,JB-7TJP-3OYC,Glory Glory!,1,Partner,5.48,0,-1.84,-2.21,1.43
23 Jul 2021 12:40:31 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,4.75,0.33,-1.24,-1.93,1.91
23 Jul 2021 13:31:57 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,0,-2.47,-2.21,4.9
23 Jul 2021 13:34:20 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,4.49,0,-1.23,-1.77,1.49
23 Jul 2021 14:07:48 UTC,Order,08-C5GO-A8HN,"RAF100 Cookbook: 100 Recipes, 100 Countries, 100 Years",1,Partner,10.99,0,-2.68,-2.66,5.65
23 Jul 2021 14:59:17 UTC,Order,SA-DXES-3YVK,The Tinfish Run: 1 (The Tinfish Series),1,Partner,6.79,1.99,-2.04,-3.43,3.31
23 Jul 2021 15:42:33 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,4.75,0,-1.24,-1.66,1.85
23 Jul 2021 16:29:08 UTC,Order,LH-5B6V-NU6U,MOZ,1,Partner,11.27,0,-2.72,-2.21,6.34
23 Jul 2021 16:45:34 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
23 Jul 2021 17:29:30 UTC,Order,JZ-DHDO-RQWJ,Hampstead the Hamster,1,Partner,4.75,0,-1.24,-1.66,1.85
23 Jul 2021 18:22:15 UTC,Order,WZ-B1RX-DH91,Images of the Past: Coal Mine Disasters in the Modern Era c. 1900 - 1980,1,Partner,7.75,0,-2.19,-2.21,3.35
23 Jul 2021 19:43:53 UTC,Order,LF-ODO0-DNBT,Michael Langford's 35mm Handbook: The Problem-Solving Book for Every Photographic Situation,1,Partner,4.8,0,-1.24,-1.77,1.79
23 Jul 2021 22:41:48 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 Irresistible Hand Knits for Babies,1,Partner,9.58,3.99,-2.47,-5.53,5.57
24 Jul 2021 01:33:20 UTC,Order,XS-SPAU-IT37,The Lunchbox Book: More than 90 Easy Recipes for a Delicious Break,1,Partner,9.99,0,-2.53,-2.21,5.25
24 Jul 2021 03:41:50 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Adult Coloring Book,1,Partner,8.33,1.49,-2.27,-3.01,4.54
24 Jul 2021 04:04:40 UTC,Order,UL-H677-VB92,101 Team Handball (101 Drills),1,Partner,4.97,0,-1.25,-1.77,1.95
24 Jul 2021 06:54:17 UTC,Order,E8-NDD2-JUGA,Urban Rambles: 20 Glorious Walks Through English Cities,1,Partner,10.3,0,-2.58,-2.21,5.51
24 Jul 2021 14:45:19 UTC,Order,4I-N6LM-YLBL,The New Philistines (Provocations),1,Partner,7.36,0,-2.13,-1.66,3.57
24 Jul 2021 16:18:24 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.94,0,-1.91,-2.21,1.82
24 Jul 2021 20:13:13 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,5.48,0,-1.84,-5.53,2.1
24 Jul 2021 20:17:54 UTC,Order,R5-HWOE-DRVJ,The Wind in My Hair: My Fight for Freedom in Modern Iran,1,Partner,7.1,0,-2.09,-2.21,2.8
25 Jul 2021 00:21:19 UTC,Order,FC-T2BA-UH8B,"America's Mistress: Eartha Kitt, Her Life and Times",1,Partner,5.99,0,-1.92,-2.21,1.86
25 Jul 2021 00:36:47 UTC,Order,5U-0CRK-OE4I,The Unwinding: An Inner History of the New America,1,Partner,6.99,3.99,-2.07,-8.85,4.05
25 Jul 2021 00:59:55 UTC,Order,NS-UY11-23CF,War And Peas: 1,1,Seller,4.98,0,-1.25,0,3.73
25 Jul 2021 01:18:54 UTC,Order,5M-N9ZH-7LBI,Pitch Black: The Story of Black British Footballers,1,Partner,6,0,-1.92,-2.21,1.87
25 Jul 2021 02:48:14 UTC,Order,LM-QINW-V05Y,"""Life on Mars""",1,Partner,6.47,0,-1.99,-2.21,2.27
25 Jul 2021 04:01:00 UTC,Order,QN-LC81-9XNU,Ugly: The Aesthetics of Everything,1,Partner,9.97,0,-2.53,-2.66,4.78
25 Jul 2021 13:45:49 UTC,Order,IO-MO7B-RB9B,New Beginnings At Glendale Hall,1,Partner,5.99,0,-1.92,-1.77,2.3
25 Jul 2021 14:39:24 UTC,Order,RU-YV5B-LOJP,Tiny Histories: Trivial events and trifling decisions that changed British history,1,Partner,5.99,0,-1.92,-2.21,1.86
